primaryDomain_s,doiId_s,submittedDateY_i,docType_s,mds
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,OUV,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2021,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2021,COMM,0.09677
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2021,COMM,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2021,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2020,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,OUV,0.41935
shs.droit,,2020,ART,0.67742
shs.droit,,2019,OTHER,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2020,ART,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2020,COUV,0.41935
shs.droit,,2020,COUV,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2018,REPORT,0.67742
shs.droit,,2017,COMM,0.41935
shs.droit,,2018,ART,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2020,DOUV,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2020,ART,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2021,ART,0.67742
shs.droit,,2017,COMM,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2021,COUV,0.41935
shs.droit,,2021,COMM,0.41935
shs.droit,,2021,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,OUV,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2017,COMM,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2017,REPORT,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2021,COMM,0.41935
shs.droit,,2021,REPORT,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,OTHER,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2021,COUV,0.09677
shs.droit,,2021,ART,0.67742
shs.droit,,2021,ART,0.67742
shs.droit,,2021,REPORT,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2021,COUV,0.09677
shs.droit,,2017,COUV,0.41935
shs.droit,,2021,ART,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2021,COMM,0.09677
shs.droit,,2021,COUV,0.09677
shs.droit,,2019,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2019,COMM,0.41935
shs.droit,,2020,DOUV,0.41935
shs.droit,,2020,ART,0.67742
shs.droit,,2019,COUV,0.41935
shs.droit,,2020,COUV,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2018,OTHER,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2017,COMM,0.41935
shs.droit,,2020,OTHER,0.41935
shs.droit,,2019,COMM,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2019,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2020,ART,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2017,COMM,0.41935
shs.droit,,2020,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2018,COUV,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2017,DOUV,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2020,COUV,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2018,COUV,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2020,COUV,0.41935
shs.droit,,2019,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2018,OTHER,0.67742
shs.droit,,2017,OUV,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2019,COMM,0.41935
shs.droit,,2018,COMM,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2018,COMM,0.41935
shs.droit,,2018,COMM,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2019,COMM,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2018,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2020,ART,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2018,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2020,COUV,0.41935
shs.droit,,2022,ART,0.67742
shs.droit,,2020,OTHER,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2020,COUV,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2020,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2009,OUV,0.67742
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2009,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2006,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2020,COUV,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2018,OTHER,0.41935
shs.droit,,2018,COMM,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2017,COUV,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2018,COUV,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2017,COUV,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2021,ART,0.35484
shs.droit,,2021,ART,0.09677
shs.droit,,2021,ART,0.67742
shs.droit,,2019,COUV,0.41935
shs.droit,,2020,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2020,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2017,COMM,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2020,OTHER,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.67742
shs.droit,,2020,COUV,0.67742
shs.droit,,2021,COMM,0.09677
shs.droit,,2018,ART,0.41935
shs.droit,,2021,ART,0.35484
shs.droit,,2021,ART,0.67742
shs.droit,,2021,COUV,0.67742
shs.droit,,2020,DOUV,0.41935
shs.droit,,2020,ART,0.41935
shs.droit,,2021,IMG,0.80645
shs.droit,,2018,ART,0.09677
shs.droit,,2020,COMM,0.41935
shs.droit,,2018,ART,0.09677
shs.droit,,2020,COMM,0.67742
shs.droit,,2020,COMM,0.09677
shs.droit,,2021,IMG,0.80645
shs.droit,,2021,ART,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,REPORT,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2021,REPORT,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,COMM,0.09677
shs.droit,,2021,COMM,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,COMM,0.41935
shs.droit,,2021,COMM,0.41935
shs.droit,,2020,COMM,0.41935
shs.droit,,2021,IMG,0.80645
shs.droit,,2021,IMG,0.80645
shs.droit,,2018,IMG,0.80645
shs.droit,,2021,IMG,0.80645
shs.droit,,2019,COUV,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,OTHER,0.09677
shs.droit,,2021,COMM,0.35484
shs.droit,,2021,COMM,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,OTHER,0.09677
shs.droit,,2021,OTHER,0.09677
shs.droit,,2021,OTHER,0.09677
shs.droit,,2018,COUV,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2020,COMM,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,OUV,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2019,ART,0.41935
shs.droit,,2018,DOUV,0.09677
shs.droit,,2020,ART,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,COMM,0.41935
shs.droit,,2018,COMM,0.41935
shs.droit,,2019,COMM,0.41935
shs.droit,,2019,COMM,0.09677
shs.droit,,2020,ART,0.41935
shs.droit,,2019,OTHER,0.41935
shs.droit,,2019,COUV,0.41935
shs.droit,,2018,COUV,0.41935
shs.droit,,2019,COMM,0.41935
shs.droit,,2019,ART,0.41935
shs.droit,,2019,OTHER,0.41935
shs.droit,,2019,COMM,0.41935
shs.droit,,2019,COMM,0.67742
shs.droit,,2018,COUV,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,COMM,0.41935
shs.droit,,2020,COMM,0.09677
shs.droit,,2020,COMM,0.09677
shs.droit,,2018,COMM,0.67742
shs.droit,,2018,COUV,0.09677
shs.droit,,2019,OTHER,0.67742
shs.droit,,2020,OUV,0.09677
shs.droit,,2019,COMM,0.09677
shs.droit,,2020,COMM,0.09677
shs.droit,,2020,COMM,0.09677
shs.droit,,2019,DOUV,0.67742
shs.droit,,2018,ART,0.09677
shs.droit,,2019,OTHER,0.41935
shs.droit,,2018,COMM,0.09677
shs.droit,,2019,COMM,0.09677
shs.droit,,2019,COMM,0.41935
shs.droit,,2019,REPORT,0.41935
shs.droit,,2018,COMM,0.67742
shs.droit,,2019,COMM,0.09677
shs.droit,,2018,ART,0.41935
shs.droit,,2021,REPORT,0.09677
shs.droit,,2021,ART,0.41935
shs.droit,,2021,REPORT,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,COMM,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,ART,0.09677
shs.droit,,2021,REPORT,0.09677
shs.droit,,2021,REPORT,0.09677
shs.droit,,2021,REPORT,0.09677
shs.droit,,2020,ART,0.41935
shs.droit,,2020,COMM,0.67742
shs.droit,,2020,COMM,0.67742
shs.droit,,2021,IMG,0.80645
shs.droit,,2018,ART,0.09677
shs.droit,,2021,IMG,0.80645
shs.droit,,2021,IMG,0.80645
shs.droit,,2020,COMM,0.67742
shs.droit,,2020,COMM,0.41935
shs.droit,,2021,IMG,0.80645
shs.droit,,2021,IMG,0.80645
shs.droit,,2021,IMG,0.80645
shs.droit,,2019,COUV,0.41935
shs.droit,,2020,COMM,0.09677
shs.droit,,2020,COMM,0.09677
shs.droit,,2021,IMG,0.80645
shs.droit,,2021,COMM,0.09677
shs.droit,,2021,COMM,0.09677
shs.droit,,2020,COMM,0.41935
shs.droit,,2019,IMG,0.80645
shs.droit,,2021,COMM,0.09677
shs.droit,,2021,COMM,0.09677
shs.droit,,2021,IMG,0.80645
shs.droit,,2021,IMG,0.80645
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2020,ART,0.41935
shs.droit,,2020,ART,0.09677
shs.droit,,2020,COMM,0.09677
shs.droit,10.5565/rev/da.341,2018,ART,0.87097
shs.droit,,2020,ART,0.09677
shs.droit,,2019,OTHER,0.09677
shs.droit,,2019,REPORT,0.41935
shs.droit,,2019,COMM,0.41935
shs.droit,,2019,COMM,0.09677
shs.droit,,2018,COMM,0.41935
shs.droit,,2018,COMM,0.41935
shs.droit,,2019,COMM,0.41935
shs.droit,,2018,UNDEFINED,0.09677
shs.droit,,2018,UNDEFINED,0.41935
shs.droit,,2018,COMM,0.09677
shs.droit,,2019,COMM,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2021,ART,0.41935
shs.droit,,2021,ART,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2017,ART,0.41935
shs.droit,,2021,ART,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2020,ART,0.09677
shs.droit,10.3917/ridp.821.0233,2017,ART,0.6129
shs.droit,,2018,ART,0.09677
shs.droit,,2017,ART,0.41935
shs.droit,,2018,ART,0.09677
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.67742
shs.droit,10.3917/ridp.823.0523,2017,ART,0.87097
shs.droit,10.1016/j.medleg.2011.11.001,2017,ART,0.87097
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2021,ART,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2021,ART,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2017,ART,0.41935
shs.droit,,2019,COMM,0.67742
shs.droit,,2018,COMM,0.41935
shs.droit,,2018,COMM,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2018,COUV,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,OUV,0.41935
shs,,2018,ART,0.09677
shs.droit,,2019,COMM,0.09677
shs.droit,,2017,COUV,0.41935
shs.droit,,2020,ART,0.09677
shs.droit,,2019,COMM,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2017,COUV,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2017,OTHER,0.67742
shs.droit,,2018,COMM,0.41935
shs.droit,,2018,COMM,0.67742
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2021,ART,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2020,COUV,0.41935
shs.droit,,2019,COUV,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,COMM,0.41935
shs.droit,,2018,COMM,0.09677
shs.droit,10.3917/ridp.843.0481,2017,ART,0.87097
shs.droit,,2017,COUV,0.41935
shs.droit,,2018,THESE,0.67742
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,COMM,0.41935
shs.droit,10.3917/ridp.831.0089,2017,ART,0.87097
shs.droit,,2017,COUV,0.41935
shs.droit,,2018,COMM,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2017,ART,0.67742
shs.droit,,2017,ART,0.09677
shs.droit,,2017,ART,0.41935
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,COMM,0.09677
shs.droit,,2018,ART,0.41935
shs.droit,,2019,ART,0.09677
shs.scipo,,2021,ART,0.80645
shs.scipo,,2021,ART,0.80645
shs.droit,,2021,ART,0.80645
shs.droit,,2021,OTHER,0.22581
shs.scipo,,2021,ART,0.48387
shs.scipo,,2021,OTHER,0.22581
shs.scipo,,2021,OTHER,0.22581
shs.droit,,2021,OTHER,0.22581
shs.scipo,,2021,ART,0.67742
shs.hist,,2021,OTHER,0.22581
shs.scipo,,2021,ART,0.48387
shs,,2021,OTHER,0.22581
shs.scipo,,2021,OTHER,0.22581
shs.scipo,,2021,ART,0.80645
shs.scipo,,2021,ART,0.80645
shs.scipo,,2021,ART,0.48387
shs.hist,,2021,OTHER,0.22581
shs.scipo,,2021,ART,0.48387
shs.scipo,,2021,ART,0.80645
shs.scipo,,2021,OTHER,0.22581
shs.scipo,,2021,OTHER,0.22581
shs.scipo,,2021,ART,0.80645
shs.scipo,,2021,ART,0.80645
shs.droit,,2021,ART,0.80645
shs.droit,,2019,COUV,0.09677
shs.droit,,2018,DOUV,0.09677
shs.droit,,2018,ART,0.41935
shs.droit,,2019,COMM,0.09677
shs.droit,,2018,ART,0.41935
shs.scipo,,2021,ART,0.80645
shs.scipo,,2021,OTHER,0.22581
shs.droit,,2021,ART,0.80645
shs.droit,,2021,ART,0.80645
shs.droit,,2021,ART,0.48387
shs.droit,,2021,ART,0.80645
shs.droit,,2021,ART,0.80645
shs.droit,,2021,ART,0.80645
shs.droit,,2017,COMM,0.67742
shs.droit,,2017,OUV,0.67742
shs.droit,,2018,COMM,0.41935
sdv.mhep,,2017,MEM,0.80645
shs.droit,,2019,COMM,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2021,ART,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2021,ART,0.41935
shs.droit,,2021,ART,0.67742
shs.droit,,2021,ART,0.67742
shs.droit,,2018,ART,0.09677
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2018,ART,0.22581
shs.droit,,2017,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2018,COUV,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.67742
shs.droit,,2017,ART,0.67742
shs.droit,,2019,ART,0.41935
shs.droit,,2020,ART,0.41935
shs.droit,,2020,ART,0.41935
shs.droit,,2017,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2020,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2020,ART,0.09677
shs.droit,,2019,ART,0.35484
shs.droit,,2018,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,OUV,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2018,ART,0.54839
shs.droit,,2020,ART,0.41935
shs.droit,,2021,ART,0.41935
shs.droit,,2017,ART,0.67742
shs.droit,,2017,ART,0.67742
shs.droit,,2017,ART,0.67742
shs.droit,,2017,ART,0.67742
shs.droit,,2017,ART,0.41935
shs.droit,,2017,ART,0.67742
shs.droit,,2017,ART,0.67742
shs.droit,,2019,ART,0.67742
shs.droit,,2020,ART,0.09677
shs.droit,,2018,ART,0.67742
shs.droit,,2018,ART,0.35484
shs.droit,,2020,ART,0.09677
shs.droit,,2017,ART,0.67742
shs.droit,,2018,ART,0.67742
shs.droit,,2020,ART,0.41935
shs.droit,,2018,ART,0.09677
shs.droit,,2020,ART,0.41935
shs.droit,,2019,ART,0.41935
shs.droit,,2019,UNDEFINED,0.80645
shs.droit,,2017,ART,0.67742
shs.droit,,2021,COMM,0.41935
shs.droit,,2021,ART,0.41935
shs.droit,,2019,ART,0.41935
shs.droit,,2019,ART,0.67742
shs.droit,,2018,ART,0.41935
shs.droit,,2019,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2020,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2018,ART,0.41935
shs.droit,,2016,ART,0.41935
shs.droit,,2017,COUV,0.41935
shs.droit,,2016,ART,0.41935
shs.droit,,2021,COUV,0.41935
shs.droit,,2020,COUV,0.41935
shs.droit,,2018,OTHER,0.41935
shs.droit,,2020,ART,0.41935
shs,,2014,ART,0.41935
shs,,2014,COMM,0.41935
shs,,2014,ART,0.41935
shs.droit,,2017,ART,0.41935
shs,,2014,ART,0.41935
shs.droit,,2021,OUV,0.67742
shs.droit,,2016,ART,0.41935
shs,,2014,ART,0.41935
shs,,2014,ART,0.41935
shs.droit,,2016,ART,0.41935
shs.droit,,2016,ART,0.41935
shs,,2014,ART,0.41935
shs,,2014,ART,0.41935
shs,,2014,ART,0.41935
shs.droit,,2016,ART,0.41935
shs.droit,,2016,ART,0.41935
shs.droit,,2016,ART,0.41935
shs.droit,,2017,ART,0.41935
shs,,2014,ART,0.41935
shs,,2014,ART,0.41935
shs,,2014,ART,0.41935
shs.droit,,2017,ART,0.41935
shs.droit,,2020,ART,0.41935
shs.droit,,2016,ART,0.41935
shs.droit,,2020,OUV,0.67742
shs.droit,,2019,COMM,0.41935
shs.droit,,2020,ART,0.41935
shs.droit,,2018,ART,0.41935
shs.droit,,2015,ART,0.41935
shs.droit,,2015,ART,0.41935
shs.droit,,2015,ART,0.41935
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2020,UNDEFINED,0.80645
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,COMM,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2021,REPORT,0.80645
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,OUV,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,OUV,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,OUV,0.09677
shs.droit,,2019,OUV,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,OUV,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,COMM,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,COUV,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,OUV,0.09677
shs.droit,,2019,OUV,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,OUV,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,COMM,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,OUV,0.09677
shs.droit,,2019,COMM,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
shs.droit,,2019,ART,0.09677
